,population,suburb,time,day,infection,check,postcode,long,lat
0,36100.503570549634,town hall,0,1,0,town hall,2000,151.204758,-33.873682
1,9133.332340698295,bondi junction,0,1,0,bondi junction,2022,151.25491599999998,-33.893031500000006
2,17917.26308852919,hurstville,0,1,0,hurstville,2220,151.0950615,-33.970896
3,12425.932957558241,campsie,0,1,0,campsie,2194,151.103465,-33.914373
4,47693.45994396891,liverpool,0,1,0,liverpool,2170,151.0140305,-33.9066885
5,14124.089402007225,ashfield,0,1,0,ashfield,2131,150.9531915,-33.9930015
6,8940.610996971047,burwood,0,1,0,burwood,2134,151.10225100000005,-33.8844895
7,17742.846570654623,parramatta,0,1,0,parramatta,2150,151.13947199999996,-33.886166
8,32819.52183132102,blacktown,0,1,0,blacktown,2148,150.908501,-33.770184
9,17263.907206118984,epping,0,1,0,epping,2121,151.116696,-33.78417
10,24432.728718188177,emu plains,0,1,0,emu plains,2750,150.653269,-33.754096999999994
11,9561.387729826101,richmond,0,1,0,richmond,2753,150.75288999999995,-33.597753000000004
12,21860.52523253433,hornsby,0,1,0,hornsby,2077,151.099254,-33.706216
13,12084.506630308693,macquarie park,0,1,0,macquarie park,2113,151.134041,-33.779795
14,16139.344049267844,chatswood,0,1,0,chatswood,2067,151.1876145,-33.793802500000005
15,10663.227645506546,north sydney,0,1,0,north sydney,2060,151.104935,-33.802837
16,4.8511671243003995,inf_town hall,0,1,Inf,town hall,2000,151.204758,-33.873682
17,0.4696218853892213,inf_bondi junction,0,1,Inf,bondi junction,2022,151.25491599999998,-33.893031500000006
18,0.005318478022387055,inf_hurstville,0,1,Inf,hurstville,2220,151.0950615,-33.970896
19,0.0020802002469477608,inf_campsie,0,1,Inf,campsie,2194,151.103465,-33.914373
20,0.0017758668618143164,inf_liverpool,0,1,Inf,liverpool,2170,151.0140305,-33.9066885
21,0.001765189456830606,inf_ashfield,0,1,Inf,ashfield,2131,150.9531915,-33.9930015
22,10.274666260810204,inf_burwood,0,1,Inf,burwood,2134,151.10225100000005,-33.8844895
23,0.9826843815998054,inf_parramatta,0,1,Inf,parramatta,2150,151.13947199999996,-33.886166
24,3.1510528083180356,inf_blacktown,0,1,Inf,blacktown,2148,150.908501,-33.770184
25,0.00028434362855596796,inf_epping,0,1,Inf,epping,2121,151.116696,-33.78417
26,0.002326298885704043,inf_emu plains,0,1,Inf,emu plains,2750,150.653269,-33.754096999999994
27,0.001780253813934665,inf_richmond,0,1,Inf,richmond,2753,150.75288999999995,-33.597753000000004
28,0.003171827699820023,inf_hornsby,0,1,Inf,hornsby,2077,151.099254,-33.706216
29,0.6231513865779902,inf_macquarie park,0,1,Inf,macquarie park,2113,151.134041,-33.779795
30,1.3035740467533945,inf_chatswood,0,1,Inf,chatswood,2067,151.1876145,-33.793802500000005
31,1.0261656387563574,inf_north sydney,0,1,Inf,north sydney,2060,151.104935,-33.802837
0,36021.335071930735,town hall,1,1,0,town hall,2000,151.204758,-33.873682
1,9227.647902595327,bondi junction,1,1,0,bondi junction,2022,151.25491599999998,-33.893031500000006
2,17908.59413511698,hurstville,1,1,0,hurstville,2220,151.0950615,-33.970896
3,12419.910221543481,campsie,1,1,0,campsie,2194,151.103465,-33.914373
4,47517.85504156945,liverpool,1,1,0,liverpool,2170,151.0140305,-33.9066885
5,14126.186038848284,ashfield,1,1,0,ashfield,2131,150.9531915,-33.9930015
6,8985.28056828932,burwood,1,1,0,burwood,2134,151.10225100000005,-33.8844895
7,17719.813765377272,parramatta,1,1,0,parramatta,2150,151.13947199999996,-33.886166
8,32713.77148751843,blacktown,1,1,0,blacktown,2148,150.908501,-33.770184
9,17275.773572561196,epping,1,1,0,epping,2121,151.116696,-33.78417
10,24380.7476151911,emu plains,1,1,0,emu plains,2750,150.653269,-33.754096999999994
11,9594.61957896587,richmond,1,1,0,richmond,2753,150.75288999999995,-33.597753000000004
12,21826.250589568222,hornsby,1,1,0,hornsby,2077,151.099254,-33.706216
13,12124.448085943783,macquarie park,1,1,0,macquarie park,2113,151.134041,-33.779795
14,16179.805817335528,chatswood,1,1,0,chatswood,2067,151.1876145,-33.793802500000005
15,10912.009916525069,north sydney,1,1,0,north sydney,2060,151.104935,-33.802837
16,4.852048229776558,inf_town hall,1,1,Inf,town hall,2000,151.204758,-33.873682
17,0.47131543282193383,inf_bondi junction,1,1,Inf,bondi junction,2022,151.25491599999998,-33.893031500000006
18,0.007597308955898957,inf_hurstville,1,1,Inf,hurstville,2220,151.0950615,-33.970896
19,0.004122265800902365,inf_campsie,1,1,Inf,campsie,2194,151.103465,-33.914373
20,0.004989282425505936,inf_liverpool,1,1,Inf,liverpool,2170,151.0140305,-33.9066885
21,0.0021365024202111794,inf_ashfield,1,1,Inf,ashfield,2131,150.9531915,-33.9930015
22,10.275030443920551,inf_burwood,1,1,Inf,burwood,2134,151.10225100000005,-33.8844895
23,0.9858686805603516,inf_parramatta,1,1,Inf,parramatta,2150,151.13947199999996,-33.886166
24,3.156571254332566,inf_blacktown,1,1,Inf,blacktown,2148,150.908501,-33.770184
25,0.0008865391694292873,inf_epping,1,1,Inf,epping,2121,151.116696,-33.78417
26,0.00461433309992306,inf_emu plains,1,1,Inf,emu plains,2750,150.653269,-33.754096999999994
27,0.002211317517725799,inf_richmond,1,1,Inf,richmond,2753,150.75288999999995,-33.597753000000004
28,0.004853394844314945,inf_hornsby,1,1,Inf,hornsby,2077,151.099254,-33.706216
29,0.6238185812924201,inf_macquarie park,1,1,Inf,macquarie park,2113,151.134041,-33.779795
30,1.3045652992462684,inf_chatswood,1,1,Inf,chatswood,2067,151.1876145,-33.793802500000005
31,1.026962253754549,inf_north sydney,1,1,Inf,north sydney,2060,151.104935,-33.802837
0,35942.62097726341,town hall,2,1,0,town hall,2000,151.204758,-33.873682
1,9321.484279563068,bondi junction,2,1,0,bondi junction,2022,151.25491599999998,-33.893031500000006
2,17899.99121822865,hurstville,2,1,0,hurstville,2220,151.0950615,-33.970896
3,12413.932961809427,campsie,2,1,0,campsie,2194,151.103465,-33.914373
4,47343.181830578294,liverpool,2,1,0,liverpool,2170,151.0140305,-33.9066885
5,14128.287551388588,ashfield,2,1,0,ashfield,2131,150.9531915,-33.9930015
6,9029.736331027516,burwood,2,1,0,burwood,2134,151.10225100000005,-33.8844895
7,17696.92212896413,parramatta,2,1,0,parramatta,2150,151.13947199999996,-33.886166
8,32608.590287122504,blacktown,2,1,0,blacktown,2148,150.908501,-33.770184
9,17287.60262504408,epping,2,1,0,epping,2121,151.116696,-33.78417
10,24329.05709529573,emu plains,2,1,0,emu plains,2750,150.653269,-33.754096999999994
11,9627.697417743388,richmond,2,1,0,richmond,2753,150.75288999999995,-33.597753000000004
12,21792.177369255573,hornsby,2,1,0,hornsby,2077,151.099254,-33.706216
13,12164.203129177582,macquarie park,2,1,0,macquarie park,2113,151.134041,-33.779795
14,16220.079546944287,chatswood,2,1,0,chatswood,2067,151.1876145,-33.793802500000005
15,11159.337006883407,north sydney,2,1,0,north sydney,2060,151.104935,-33.802837
16,4.85242483874826,inf_town hall,2,1,Inf,town hall,2000,151.204758,-33.873682
17,0.47336383994753045,inf_bondi junction,2,1,Inf,bondi junction,2022,151.25491599999998,-33.893031500000006
18,0.011763732409666288,inf_hurstville,2,1,Inf,hurstville,2220,151.0950615,-33.970896
19,0.007014567018716997,inf_campsie,2,1,Inf,campsie,2194,151.103465,-33.914373
20,0.010965921450326077,inf_liverpool,2,1,Inf,liverpool,2170,151.0140305,-33.9066885
21,0.006426868653140332,inf_ashfield,2,1,Inf,ashfield,2131,150.9531915,-33.9930015
22,10.276837037775966,inf_burwood,2,1,Inf,burwood,2134,151.10225100000005,-33.8844895
23,0.9859527367076754,inf_parramatta,2,1,Inf,parramatta,2150,151.13947199999996,-33.886166
24,3.1585765843330003,inf_blacktown,2,1,Inf,blacktown,2148,150.908501,-33.770184
25,0.0025927986137849334,inf_epping,2,1,Inf,epping,2121,151.116696,-33.78417
26,0.007883999683852318,inf_emu plains,2,1,Inf,emu plains,2750,150.653269,-33.754096999999994
27,0.003553647212711853,inf_richmond,2,1,Inf,richmond,2753,150.75288999999995,-33.597753000000004
28,0.0058334854823882095,inf_hornsby,2,1,Inf,hornsby,2077,151.099254,-33.706216
29,0.6251034962049715,inf_macquarie park,2,1,Inf,macquarie park,2113,151.134041,-33.779795
30,1.3078399105403289,inf_chatswood,2,1,Inf,chatswood,2067,151.1876145,-33.793802500000005
31,1.0276102455772755,inf_north sydney,2,1,Inf,north sydney,2060,151.104935,-33.802837
0,35864.3584573011,town hall,3,1,0,town hall,2000,151.204758,-33.873682
1,9414.846071821627,bondi junction,3,1,0,bondi junction,2022,151.25491599999998,-33.893031500000006
2,17891.45949855464,hurstville,3,1,0,hurstville,2220,151.0950615,-33.970896
3,12408.004388532707,campsie,3,1,0,campsie,2194,151.103465,-33.914373
4,47169.444065799886,liverpool,3,1,0,liverpool,2170,151.0140305,-33.9066885
5,14130.401992093848,ashfield,3,1,0,ashfield,2131,150.9531915,-33.9930015
6,9073.98291274392,burwood,3,1,0,burwood,2134,151.10225100000005,-33.8844895
7,17674.100801862834,parramatta,3,1,0,parramatta,2150,151.13947199999996,-33.886166
8,32503.973439465597,blacktown,3,1,0,blacktown,2148,150.908501,-33.770184
9,17299.397144941908,epping,3,1,0,epping,2121,151.116696,-33.78417
10,24277.659213116665,emu plains,3,1,0,emu plains,2750,150.653269,-33.754096999999994
11,9660.624020385516,richmond,3,1,0,richmond,2753,150.75288999999995,-33.597753000000004
12,21758.304324296427,hornsby,3,1,0,hornsby,2077,151.099254,-33.706216
13,12203.774246480669,macquarie park,3,1,0,macquarie park,2113,151.134041,-33.779795
14,16260.171581400422,chatswood,3,1,0,chatswood,2067,151.1876145,-33.793802500000005
15,11405.217777194719,north sydney,3,1,0,north sydney,2060,151.104935,-33.802837
16,4.852581196624108,inf_town hall,3,1,Inf,town hall,2000,151.204758,-33.873682
17,0.4736524975542443,inf_bondi junction,3,1,Inf,bondi junction,2022,151.25491599999998,-33.893031500000006
18,0.012226782656007337,inf_hurstville,3,1,Inf,hurstville,2220,151.0950615,-33.970896
19,0.007255418699941388,inf_campsie,3,1,Inf,campsie,2194,151.103465,-33.914373
20,0.011022095594078267,inf_liverpool,3,1,Inf,liverpool,2170,151.0140305,-33.9066885
21,0.006484921404130309,inf_ashfield,3,1,Inf,ashfield,2131,150.9531915,-33.9930015
22,10.276501302653179,inf_burwood,3,1,Inf,burwood,2134,151.10225100000005,-33.8844895
23,1.0529956518813117,inf_parramatta,3,1,Inf,parramatta,2150,151.13947199999996,-33.886166
24,3.158843067018925,inf_blacktown,3,1,Inf,blacktown,2148,150.908501,-33.770184
25,0.002720770450827856,inf_epping,3,1,Inf,epping,2121,151.116696,-33.78417
26,0.00848765648299157,inf_emu plains,3,1,Inf,emu plains,2750,150.653269,-33.754096999999994
27,0.0037631524068033736,inf_richmond,3,1,Inf,richmond,2753,150.75288999999995,-33.597753000000004
28,0.006225261676781554,inf_hornsby,3,1,Inf,hornsby,2077,151.099254,-33.706216
29,0.6254134853430419,inf_macquarie park,3,1,Inf,macquarie park,2113,151.134041,-33.779795
30,1.3079496548052996,inf_chatswood,3,1,Inf,chatswood,2067,151.1876145,-33.793802500000005
31,1.0279410922776115,inf_north sydney,3,1,Inf,north sydney,2060,151.104935,-33.802837
0,35779.895069278624,town hall,4,1,0,town hall,2000,151.204758,-33.873682
1,9507.732748649078,bondi junction,4,1,0,bondi junction,2022,151.25491599999998,-33.893031500000006
2,17881.54132733573,hurstville,4,1,0,hurstville,2220,151.0950615,-33.970896
3,12402.116530524636,campsie,4,1,0,campsie,2194,151.103465,-33.914373
4,46996.60953094271,liverpool,4,1,0,liverpool,2170,151.0140305,-33.9066885
5,14132.519320208183,ashfield,4,1,0,ashfield,2131,150.9531915,-33.9930015
6,9118.017335125787,burwood,4,1,0,burwood,2134,151.10225100000005,-33.8844895
7,17650.137834855097,parramatta,4,1,0,parramatta,2150,151.13947199999996,-33.886166
8,32399.913678665274,blacktown,4,1,0,blacktown,2148,150.908501,-33.770184
9,17311.154082296434,epping,4,1,0,epping,2121,151.116696,-33.78417
10,24226.546375269732,emu plains,4,1,0,emu plains,2750,150.653269,-33.754096999999994
11,9693.395175350304,richmond,4,1,0,richmond,2753,150.75288999999995,-33.597753000000004
12,21724.619050515266,hornsby,4,1,0,hornsby,2077,151.099254,-33.706216
13,12243.158687548217,macquarie park,4,1,0,macquarie park,2113,151.134041,-33.779795
14,16300.079147756951,chatswood,4,1,0,chatswood,2067,151.1876145,-33.793802500000005
15,11649.660627189005,north sydney,4,1,0,north sydney,2060,151.104935,-33.802837
16,11.502583710100076,inf_town hall,4,1,Inf,town hall,2000,151.204758,-33.873682
17,0.47514065476712236,inf_bondi junction,4,1,Inf,bondi junction,2022,151.25491599999998,-33.893031500000006
18,1.4661977787165072,inf_hurstville,4,1,Inf,hurstville,2220,151.0950615,-33.970896
19,0.012495548870812724,inf_campsie,4,1,Inf,campsie,2194,151.103465,-33.914373
20,0.032411669488633874,inf_liverpool,4,1,Inf,liverpool,2170,151.0140305,-33.9066885
21,0.01219450131505947,inf_ashfield,4,1,Inf,ashfield,2131,150.9531915,-33.9930015
22,10.277999851670248,inf_burwood,4,1,Inf,burwood,2134,151.10225100000005,-33.8844895
23,2.398526748259902,inf_parramatta,4,1,Inf,parramatta,2150,151.13947199999996,-33.886166
24,3.161631282731042,inf_blacktown,4,1,Inf,blacktown,2148,150.908501,-33.770184
25,0.004382010606592572,inf_epping,4,1,Inf,epping,2121,151.116696,-33.78417
26,0.01239889129692135,inf_emu plains,4,1,Inf,emu plains,2750,150.653269,-33.754096999999994
27,0.00774868882499534,inf_richmond,4,1,Inf,richmond,2753,150.75288999999995,-33.597753000000004
28,0.017288055393154776,inf_hornsby,4,1,Inf,hornsby,2077,151.099254,-33.706216
29,0.6283565154599005,inf_macquarie park,4,1,Inf,macquarie park,2113,151.134041,-33.779795
30,1.3085004487346674,inf_chatswood,4,1,Inf,chatswood,2067,151.1876145,-33.793802500000005
31,1.028122132767824,inf_north sydney,4,1,Inf,north sydney,2060,151.104935,-33.802837
0,35696.667924358575,town hall,5,1,0,town hall,2000,151.204758,-33.873682
1,9599.538240844118,bondi junction,5,1,0,bondi junction,2022,151.25491599999998,-33.893031500000006
2,17873.142894270895,hurstville,5,1,0,hurstville,2220,151.0950615,-33.970896
3,12395.785150863478,campsie,5,1,0,campsie,2194,151.103465,-33.914373
4,46815.89903011883,liverpool,5,1,0,liverpool,2170,151.0140305,-33.9066885
5,14134.647181960092,ashfield,5,1,0,ashfield,2131,150.9531915,-33.9930015
6,9161.839590297848,burwood,5,1,0,burwood,2134,151.10225100000005,-33.8844895
7,17625.961769938767,parramatta,5,1,0,parramatta,2150,151.13947199999996,-33.886166
8,32292.67873594933,blacktown,5,1,0,blacktown,2148,150.908501,-33.770184
9,17322.86567329234,epping,5,1,0,epping,2121,151.116696,-33.78417
10,24175.719480271822,emu plains,5,1,0,emu plains,2750,150.653269,-33.754096999999994
11,9726.016279112557,richmond,5,1,0,richmond,2753,150.75288999999995,-33.597753000000004
12,21689.033716405374,hornsby,5,1,0,hornsby,2077,151.099254,-33.706216
13,12281.601286198438,macquarie park,5,1,0,macquarie park,2113,151.134041,-33.779795
14,16339.797645820487,chatswood,5,1,0,chatswood,2067,151.1876145,-33.793802500000005
15,11891.272613737967,north sydney,5,1,0,north sydney,2060,151.104935,-33.802837
16,17.394539233622105,inf_town hall,5,1,Inf,town hall,2000,151.204758,-33.873682
17,1.0820077502825016,inf_bondi junction,5,1,Inf,bondi junction,2022,151.25491599999998,-33.893031500000006
18,1.4720019016767347,inf_hurstville,5,1,Inf,hurstville,2220,151.0950615,-33.970896
19,0.504977937493387,inf_campsie,5,1,Inf,campsie,2194,151.103465,-33.914373
20,8.847692537669122,inf_liverpool,5,1,Inf,liverpool,2170,151.0140305,-33.9066885
21,0.013546192459019618,inf_ashfield,5,1,Inf,ashfield,2131,150.9531915,-33.9930015
22,10.279599412967068,inf_burwood,5,1,Inf,burwood,2134,151.10225100000005,-33.8844895
23,4.097739004239263,inf_parramatta,5,1,Inf,parramatta,2150,151.13947199999996,-33.886166
24,6.894480896679369,inf_blacktown,5,1,Inf,blacktown,2148,150.908501,-33.770184
25,0.012327999036862608,inf_epping,5,1,Inf,epping,2121,151.116696,-33.78417
26,0.014917187619236813,inf_emu plains,5,1,Inf,emu plains,2750,150.653269,-33.754096999999994
27,0.008334562881450585,inf_richmond,5,1,Inf,richmond,2753,150.75288999999995,-33.597753000000004
28,2.123459318919969,inf_hornsby,5,1,Inf,hornsby,2077,151.099254,-33.706216
29,1.3868700234596014,inf_macquarie park,5,1,Inf,macquarie park,2113,151.134041,-33.779795
30,1.3111219585732632,inf_chatswood,5,1,Inf,chatswood,2067,151.1876145,-33.793802500000005
31,2.420170641553841,inf_north sydney,5,1,Inf,north sydney,2060,151.104935,-33.802837
0,55557.42679270206,town hall,6,1,0,town hall,2000,151.204758,-33.873682
1,10913.112120103218,bondi junction,6,1,0,bondi junction,2022,151.25491599999998,-33.893031500000006
2,13052.63894171896,hurstville,6,1,0,hurstville,2220,151.0950615,-33.970896
3,10153.039930358114,campsie,6,1,0,campsie,2194,151.103465,-33.914373
4,33074.93400708397,liverpool,6,1,0,liverpool,2170,151.0140305,-33.9066885
5,11732.711190770438,ashfield,6,1,0,ashfield,2131,150.9531915,-33.9930015
6,13501.33188503897,burwood,6,1,0,burwood,2134,151.10225100000005,-33.8844895
7,17184.663417606727,parramatta,6,1,0,parramatta,2150,151.13947199999996,-33.886166
8,21207.85785060427,blacktown,6,1,0,blacktown,2148,150.908501,-33.770184
9,18519.42266857845,epping,6,1,0,epping,2121,151.116696,-33.78417
10,9838.393875548272,emu plains,6,1,0,emu plains,2750,150.653269,-33.754096999999994
11,6267.7248255472705,richmond,6,1,0,richmond,2753,150.75288999999995,-33.597753000000004
12,21764.739639808486,hornsby,6,1,0,hornsby,2077,151.099254,-33.706216
13,17881.94449275128,macquarie park,6,1,0,macquarie park,2113,151.134041,-33.779795
14,24862.732200829487,chatswood,6,1,0,chatswood,2067,151.1876145,-33.793802500000005
15,23494.227065911535,north sydney,6,1,0,north sydney,2060,151.104935,-33.802837
16,28.191907722730164,inf_town hall,6,1,Inf,town hall,2000,151.204758,-33.873682
17,2.2074710002147606,inf_bondi junction,6,1,Inf,bondi junction,2022,151.25491599999998,-33.893031500000006
18,3.203699153859119,inf_hurstville,6,1,Inf,hurstville,2220,151.0950615,-33.970896
19,1.4032808982803295,inf_campsie,6,1,Inf,campsie,2194,151.103465,-33.914373
20,20.765730960789885,inf_liverpool,6,1,Inf,liverpool,2170,151.0140305,-33.9066885
21,1.620468095916598,inf_ashfield,6,1,Inf,ashfield,2131,150.9531915,-33.9930015
22,10.941393710461295,inf_burwood,6,1,Inf,burwood,2134,151.10225100000005,-33.8844895
23,4.10211590093772,inf_parramatta,6,1,Inf,parramatta,2150,151.13947199999996,-33.886166
24,6.904907720269636,inf_blacktown,6,1,Inf,blacktown,2148,150.908501,-33.770184
25,3.0005195289759254,inf_epping,6,1,Inf,epping,2121,151.116696,-33.78417
26,3.5792034838582016,inf_emu plains,6,1,Inf,emu plains,2750,150.653269,-33.754096999999994
27,0.009545248688333065,inf_richmond,6,1,Inf,richmond,2753,150.75288999999995,-33.597753000000004
28,6.226305800328487,inf_hornsby,6,1,Inf,hornsby,2077,151.099254,-33.706216
29,2.8715720292299762,inf_macquarie park,6,1,Inf,macquarie park,2113,151.134041,-33.779795
30,3.4974029268784688,inf_chatswood,6,1,Inf,chatswood,2067,151.1876145,-33.793802500000005
31,5.793070857105662,inf_north sydney,6,1,Inf,north sydney,2060,151.104935,-33.802837
0,70223.31627111103,town hall,7,1,0,town hall,2000,151.204758,-33.873682
1,12079.341776113733,bondi junction,7,1,0,bondi junction,2022,151.25491599999998,-33.893031500000006
2,9693.576039598876,hurstville,7,1,0,hurstville,2220,151.0950615,-33.970896
3,8315.274494374074,campsie,7,1,0,campsie,2194,151.103465,-33.914373
4,23379.56617700423,liverpool,7,1,0,liverpool,2170,151.0140305,-33.9066885
5,9797.416579358065,ashfield,7,1,0,ashfield,2131,150.9531915,-33.9930015
6,16157.066794307217,burwood,7,1,0,burwood,2134,151.10225100000005,-33.8844895
7,14715.093998147753,parramatta,7,1,0,parramatta,2150,151.13947199999996,-33.886166
8,12763.492491418536,blacktown,7,1,0,blacktown,2148,150.908501,-33.770184
9,18744.728354580533,epping,7,1,0,epping,2121,151.116696,-33.78417
10,4146.300810786171,emu plains,7,1,0,emu plains,2750,150.653269,-33.754096999999994
11,3826.1848699100115,richmond,7,1,0,richmond,2753,150.75288999999995,-33.597753000000004
12,20478.82012652156,hornsby,7,1,0,hornsby,2077,151.099254,-33.706216
13,21092.338163219825,macquarie park,7,1,0,macquarie park,2113,151.134041,-33.779795
14,30234.954557257806,chatswood,7,1,0,chatswood,2067,151.1876145,-33.793802500000005
15,33335.57978353024,north sydney,7,1,0,north sydney,2060,151.104935,-33.802837
16,50.478234648979395,inf_town hall,7,1,Inf,town hall,2000,151.204758,-33.873682
17,3.4978771668514756,inf_bondi junction,7,1,Inf,bondi junction,2022,151.25491599999998,-33.893031500000006
18,5.571081059131761,inf_hurstville,7,1,Inf,hurstville,2220,151.0950615,-33.970896
19,1.9433816894938345,inf_campsie,7,1,Inf,campsie,2194,151.103465,-33.914373
20,29.074419210709173,inf_liverpool,7,1,Inf,liverpool,2170,151.0140305,-33.9066885
21,1.6215465456513918,inf_ashfield,7,1,Inf,ashfield,2131,150.9531915,-33.9930015
22,10.947827206377784,inf_burwood,7,1,Inf,burwood,2134,151.10225100000005,-33.8844895
23,7.653148774437761,inf_parramatta,7,1,Inf,parramatta,2150,151.13947199999996,-33.886166
24,11.780610903997427,inf_blacktown,7,1,Inf,blacktown,2148,150.908501,-33.770184
25,3.0007867733854767,inf_epping,7,1,Inf,epping,2121,151.116696,-33.78417
26,3.580972109458069,inf_emu plains,7,1,Inf,emu plains,2750,150.653269,-33.754096999999994
27,0.01360155802496107,inf_richmond,7,1,Inf,richmond,2753,150.75288999999995,-33.597753000000004
28,11.605642595098919,inf_hornsby,7,1,Inf,hornsby,2077,151.099254,-33.706216
29,2.874518010500363,inf_macquarie park,7,1,Inf,macquarie park,2113,151.134041,-33.779795
30,9.612623272409461,inf_chatswood,7,1,Inf,chatswood,2067,151.1876145,-33.793802500000005
31,5.800441235873276,inf_north sydney,7,1,Inf,north sydney,2060,151.104935,-33.802837
0,81004.95612040388,town hall,8,1,0,town hall,2000,151.204758,-33.873682
1,13002.157586336993,bondi junction,8,1,0,bondi junction,2022,151.25491599999998,-33.893031500000006
2,7321.731396662568,hurstville,8,1,0,hurstville,2220,151.0950615,-33.970896
3,6811.457046475209,campsie,8,1,0,campsie,2194,151.103465,-33.914373
4,16556.856480680875,liverpool,8,1,0,liverpool,2170,151.0140305,-33.9066885
5,8213.796798579819,ashfield,8,1,0,ashfield,2131,150.9531915,-33.9930015
6,17614.807408102824,burwood,8,1,0,burwood,2134,151.10225100000005,-33.8844895
7,11906.692600468965,parramatta,8,1,0,parramatta,2150,151.13947199999996,-33.886166
8,7383.581496594444,blacktown,8,1,0,blacktown,2148,150.908501,-33.770184
9,18367.69127038801,epping,8,1,0,epping,2121,151.116696,-33.78417
10,1896.2178542813904,emu plains,8,1,0,emu plains,2750,150.653269,-33.754096999999994
11,2318.6536076503844,richmond,8,1,0,richmond,2753,150.75288999999995,-33.597753000000004
12,18577.748157119782,hornsby,8,1,0,hornsby,2077,151.099254,-33.706216
13,22778.00137955579,macquarie park,8,1,0,macquarie park,2113,151.134041,-33.779795
14,33481.056420940295,chatswood,8,1,0,chatswood,2067,151.1876145,-33.793802500000005
15,41721.45817528528,north sydney,8,1,0,north sydney,2060,151.104935,-33.802837
16,76.53802694245036,inf_town hall,8,1,Inf,town hall,2000,151.204758,-33.873682
17,4.65403516052913,inf_bondi junction,8,1,Inf,bondi junction,2022,151.25491599999998,-33.893031500000006
18,6.442390760330164,inf_hurstville,8,1,Inf,hurstville,2220,151.0950615,-33.970896
19,2.350538749268267,inf_campsie,8,1,Inf,campsie,2194,151.103465,-33.914373
20,34.1452172857859,inf_liverpool,8,1,Inf,liverpool,2170,151.0140305,-33.9066885
21,2.741096181782181,inf_ashfield,8,1,Inf,ashfield,2131,150.9531915,-33.9930015
22,12.121235095609439,inf_burwood,8,1,Inf,burwood,2134,151.10225100000005,-33.8844895
23,7.657541479875103,inf_parramatta,8,1,Inf,parramatta,2150,151.13947199999996,-33.886166
24,11.784110912415782,inf_blacktown,8,1,Inf,blacktown,2148,150.908501,-33.770184
25,5.61602033262912,inf_epping,8,1,Inf,epping,2121,151.116696,-33.78417
26,4.102536382663226,inf_emu plains,8,1,Inf,emu plains,2750,150.653269,-33.754096999999994
27,0.15314807683604062,inf_richmond,8,1,Inf,richmond,2753,150.75288999999995,-33.597753000000004
28,13.37023766451461,inf_hornsby,8,1,Inf,hornsby,2077,151.099254,-33.706216
29,5.437123247170409,inf_macquarie park,8,1,Inf,macquarie park,2113,151.134041,-33.779795
30,14.42894550902858,inf_chatswood,8,1,Inf,chatswood,2067,151.1876145,-33.793802500000005
31,14.590496692615929,inf_north sydney,8,1,Inf,north sydney,2060,151.104935,-33.802837
0,88890.131506255,town hall,9,1,0,town hall,2000,151.204758,-33.873682
1,13681.690885720569,bondi junction,9,1,0,bondi junction,2022,151.25491599999998,-33.893031500000006
2,5626.320675003875,hurstville,9,1,0,hurstville,2220,151.0950615,-33.970896
3,5588.024042289504,campsie,9,1,0,campsie,2194,151.103465,-33.914373
4,11764.246329629945,liverpool,9,1,0,liverpool,2170,151.0140305,-33.9066885
5,6911.276587981524,ashfield,9,1,0,ashfield,2131,150.9531915,-33.9930015
6,18334.302505795404,burwood,9,1,0,burwood,2134,151.10225100000005,-33.8844895
7,9392.561733447805,parramatta,9,1,0,parramatta,2150,151.13947199999996,-33.886166
8,4227.7315806901415,blacktown,9,1,0,blacktown,2148,150.908501,-33.770184
9,17723.9211418948,epping,9,1,0,epping,2121,151.116696,-33.78417
10,1014.1858509370911,emu plains,9,1,0,emu plains,2750,150.653269,-33.754096999999994
11,1446.507782361962,richmond,9,1,0,richmond,2753,150.75288999999995,-33.597753000000004
12,16527.593008683885,hornsby,9,1,0,hornsby,2077,151.099254,-33.706216
13,23589.22483906231,macquarie park,9,1,0,macquarie park,2113,151.134041,-33.779795
14,35317.91327787917,chatswood,9,1,0,chatswood,2067,151.1876145,-33.793802500000005
15,48905.727388294414,north sydney,9,1,0,north sydney,2060,151.104935,-33.802837
16,107.01640500803329,inf_town hall,9,1,Inf,town hall,2000,151.204758,-33.873682
17,5.863416850305698,inf_bondi junction,9,1,Inf,bondi junction,2022,151.25491599999998,-33.893031500000006
18,6.443363801119751,inf_hurstville,9,1,Inf,hurstville,2220,151.0950615,-33.970896
19,2.634288961564576,inf_campsie,9,1,Inf,campsie,2194,151.103465,-33.914373
20,34.146749445788835,inf_liverpool,9,1,Inf,liverpool,2170,151.0140305,-33.9066885
21,2.7444138676038436,inf_ashfield,9,1,Inf,ashfield,2131,150.9531915,-33.9930015
22,13.07516712647964,inf_burwood,9,1,Inf,burwood,2134,151.10225100000005,-33.8844895
23,9.597708555751694,inf_parramatta,9,1,Inf,parramatta,2150,151.13947199999996,-33.886166
24,13.45263667354175,inf_blacktown,9,1,Inf,blacktown,2148,150.908501,-33.770184
25,5.620222787182779,inf_epping,9,1,Inf,epping,2121,151.116696,-33.78417
26,4.321385887155093,inf_emu plains,9,1,Inf,emu plains,2750,150.653269,-33.754096999999994
27,0.15375001115575973,inf_richmond,9,1,Inf,richmond,2753,150.75288999999995,-33.597753000000004
